INN00001,2,0,1,2,Meal Plan 1,Room_Type 1,224,10/2/2017,Offline,65,Not_Canceled
INN00234,2,0,1,0,Not Selected,Room_Type 1,0,10/18/2017,Online,114,Not_Canceled
INN00235,2,1,0,1,Meal Plan 1,Room_Type 1,58,6/21/2018,Online,125.1,Not_Canceled
INN00236,2,0,2,6,Not Selected,Room_Type 1,4,8/14/2017,Online,95.13,Not_Canceled
INN00237,2,0,0,2,Meal Plan 1,Room_Type 5,117,4/29/2018,Online,105.84,Canceled
INN00238,2,0,1,3,Meal Plan 1,Room_Type 1,36,12/26/2018,Online,102,Canceled
INN00239,2,0,2,2,Not Selected,Room_Type 1,35,12/2/2018,Online,74.8,Not_Canceled
INN00240,2,0,1,0,Not Selected,Room_Type 1,31,4/24/2018,Online,94.5,Canceled
INN00241,2,0,2,4,Not Selected,Room_Type 1,79,6/16/2018,Online,120.6,Not_Canceled
INN00242,2,0,1,2,Meal Plan 1,Room_Type 1,1,10/9/2017,Online,139.33,Not_Canceled
INN00243,2,0,0,2,Meal Plan 1,Room_Type 1,21,9/3/2017,Online,105,Not_Canceled
INN00244,2,0,0,2,Not Selected,Room_Type 1,12,9/14/2018,Corporate,100,Not_Canceled
INN00245,2,0,1,0,Meal Plan 1,Room_Type 1,33,2/8/2018,Online,80.3,Not_Canceled
INN00246,1,0,0,2,Meal Plan 1,Room_Type 1,164,10/2/2017,Offline,100,Not_Canceled
INN00247,2,0,0,3,Meal Plan 1,Room_Type 1,78,3/24/2018,Online,105.3,Not_Canceled
INN00248,2,0,0,4,Meal Plan 1,Room_Type 4,18,5/31/2018,Online,112.8,Canceled
INN00249,2,0,1,2,Meal Plan 1,Room_Type 1,21,8/15/2018,Online,151,Canceled
INN00250,1,0,1,3,Meal Plan 1,Room_Type 1,0,11/9/2017,Online,91,Not_Canceled
INN00251,3,0,2,1,Meal Plan 1,Room_Type 4,152,8/13/2018,Online,146.7,Canceled
INN00252,2,0,2,3,Meal Plan 1,Room_Type 1,43,10/2/2017,Offline,58.4,Not_Canceled
INN00253,2,0,0,4,Not Selected,Room_Type 1,177,7/26/2018,Online,80.75,Canceled
INN00254,2,0,1,1,Not Selected,Room_Type 1,47,5/21/2018,Offline,76.5,Not_Canceled
INN00255,3,0,0,3,Meal Plan 1,Room_Type 4,57,9/7/2018,Online,140.13,Not_Canceled
INN00256,2,0,2,4,Not Selected,Room_Type 1,60,11/15/2017,Online,76,Not_Canceled
INN00257,2,0,0,1,Meal Plan 1,Room_Type 1,0,9/16/2017,Online,200,Not_Canceled
INN00258,2,0,0,2,Meal Plan 2,Room_Type 1,102,10/16/2017,Online,101.5,Canceled
INN00259,2,0,0,3,Not Selected,Room_Type 1,71,10/18/2018,Online,108,Not_Canceled
INN00260,3,0,2,3,Meal Plan 2,Room_Type 4,111,7/23/2018,Online,189,Not_Canceled
INN00261,3,0,1,1,Meal Plan 1,Room_Type 4,1,6/11/2018,Online,166,Not_Canceled
INN00262,2,0,1,1,Not Selected,Room_Type 1,4,1/16/2018,Online,67.5,Not_Canceled
INN00263,2,0,1,3,Meal Plan 1,Room_Type 4,25,9/14/2017,Online,78.54,Not_Canceled
INN00264,1,0,2,2,Meal Plan 1,Room_Type 1,209,11/6/2018,Online,152.1,Canceled
INN00265,1,0,2,1,Meal Plan 1,Room_Type 1,93,10/15/2018,Online,115,Canceled
INN00266,2,0,2,5,Not Selected,Room_Type 1,53,9/2/2017,Online,66.53,Not_Canceled
INN00267,1,0,0,2,Meal Plan 1,Room_Type 1,1,8/12/2017,Complementary,0,Not_Canceled
INN00268,1,0,2,1,Meal Plan 1,Room_Type 1,4,8/23/2017,Complementary,0,Not_Canceled
INN00269,2,0,0,3,Meal Plan 1,Room_Type 1,302,12/29/2018,Online,90.3,Canceled
INN00270,2,0,0,2,Meal Plan 1,Room_Type 1,122,4/15/2018,Offline,85,Not_Canceled
INN00271,1,0,0,1,Meal Plan 1,Room_Type 1,16,3/11/2018,Corporate,75,Not_Canceled
INN00272,2,0,2,4,Meal Plan 1,Room_Type 1,28,8/28/2018,Online,115.37,Canceled
INN00273,2,0,1,2,Meal Plan 2,Room_Type 1,161,3/25/2018,Online,130,Canceled
INN00274,3,0,0,2,Meal Plan 1,Room_Type 4,57,12/9/2018,Online,126,Not_Canceled
INN00275,2,0,1,0,Meal Plan 1,Room_Type 1,19,6/12/2018,Online,94.35,Not_Canceled
INN00276,3,0,2,4,Meal Plan 1,Room_Type 4,109,7/6/2018,Online,118.46,Not_Canceled
INN00277,1,0,0,2,Meal Plan 2,Room_Type 1,239,6/15/2018,Online,90.6,Canceled
INN00278,1,0,2,1,Meal Plan 1,Room_Type 1,33,3/5/2018,Online,82.9,Not_Canceled
INN00279,2,0,0,3,Meal Plan 1,Room_Type 1,11,8/18/2017,Online,95.33,Not_Canceled
INN00280,3,0,2,5,Meal Plan 1,Room_Type 4,40,4/21/2018,Online,135.64,Not_Canceled
INN00281,3,0,1,1,Meal Plan 1,Room_Type 4,45,6/18/2018,Offline,122.4,Not_Canceled
INN00282,2,0,1,3,Not Selected,Room_Type 1,41,5/9/2018,Online,116.1,Canceled
INN00283,2,0,0,4,Not Selected,Room_Type 1,167,6/28/2018,Online,62.18,Canceled
INN00284,2,0,0,4,Not Selected,Room_Type 1,62,3/9/2018,Online,63.75,Canceled
INN00285,1,0,1,4,Meal Plan 1,Room_Type 1,113,9/7/2018,Online,118.8,Canceled
INN00286,2,0,0,2,Not Selected,Room_Type 1,1,8/10/2018,Online,167,Not_Canceled
INN00287,2,2,2,2,Meal Plan 1,Room_Type 6,84,5/13/2018,Online,187.85,Not_Canceled
INN00288,0,2,2,2,Meal Plan 1,Room_Type 1,68,4/24/2018,Online,108.38,Canceled
INN00289,2,0,0,1,Meal Plan 1,Room_Type 2,9,9/7/2018,Complementary,0,Not_Canceled
INN00290,3,0,1,2,Meal Plan 1,Room_Type 1,245,10/28/2018,Online,128.7,Canceled
INN00291,2,0,1,3,Meal Plan 1,Room_Type 1,80,3/17/2018,Online,80.33,Not_Canceled
INN00292,2,0,1,1,Meal Plan 1,Room_Type 1,7,8/22/2018,Online,140,Canceled
INN00293,2,1,1,1,Meal Plan 1,Room_Type 1,128,8/8/2017,Online,76.5,Not_Canceled
INN00294,2,0,2,1,Meal Plan 1,Room_Type 1,100,5/1/2018,Online,105.3,Not_Canceled
INN00295,2,0,2,1,Meal Plan 1,Room_Type 1,118,4/3/2018,Online,87.3,Canceled
INN00296,1,0,0,3,Meal Plan 1,Room_Type 1,166,11/1/2018,Online,110,Canceled
INN00297,1,0,0,1,Meal Plan 2,Room_Type 1,41,9/4/2017,Offline,83,Not_Canceled
INN00298,2,0,2,2,Meal Plan 1,Room_Type 1,174,8/13/2018,Online,99.45,Not_Canceled
INN00299,2,1,2,1,Meal Plan 2,Room_Type 1,27,12/27/2017,Offline,104.5,Not_Canceled
INN00300,2,0,2,6,Meal Plan 1,Room_Type 1,2,11/16/2018,Online,92.54,Not_Canceled
INN00301,1,0,0,3,Meal Plan 1,Room_Type 1,37,10/13/2018,Offline,95,Not_Canceled
INN00302,1,0,0,2,Meal Plan 1,Room_Type 1,188,6/15/2018,Online,130,Canceled
INN00303,2,0,2,1,Meal Plan 1,Room_Type 1,68,1/2/2018,Offline,63,Not_Canceled
INN00304,2,0,1,2,Meal Plan 1,Room_Type 4,189,10/28/2018,Online,109.8,Canceled
INN00305,2,0,1,0,Meal Plan 1,Room_Type 1,10,5/16/2018,Online,103,Not_Canceled
INN00306,3,0,2,1,Meal Plan 1,Room_Type 4,19,2/20/2018,Online,130,Not_Canceled
INN00307,2,0,0,2,Meal Plan 1,Room_Type 1,61,3/23/2018,Online,117,Canceled
INN00308,2,0,0,4,Meal Plan 1,Room_Type 4,95,12/29/2017,Offline,60.5,Not_Canceled
INN00309,2,0,0,1,Meal Plan 2,Room_Type 1,83,9/30/2017,Offline,112.2,Not_Canceled
INN00310,2,0,1,3,Meal Plan 1,Room_Type 1,37,8/1/2018,Online,135.9,Canceled
INN00311,2,0,1,0,Meal Plan 1,Room_Type 1,19,7/25/2018,Online,151,Canceled
INN00312,2,2,0,2,Meal Plan 1,Room_Type 6,22,9/16/2018,Online,239,Not_Canceled
INN00313,2,0,2,1,Meal Plan 1,Room_Type 1,22,12/26/2017,Online,59.09,Not_Canceled
INN00314,2,0,2,5,Meal Plan 1,Room_Type 1,151,7/9/2018,Online,103.09,Canceled
INN00315,2,0,2,1,Meal Plan 1,Room_Type 1,26,2/28/2018,Offline,87,Not_Canceled
INN00316,3,0,1,0,Meal Plan 1,Room_Type 4,27,4/17/2018,Online,137,Canceled
INN00317,2,0,0,2,Meal Plan 2,Room_Type 1,79,6/24/2018,Offline,109,Not_Canceled
INN00318,2,0,1,1,Meal Plan 2,Room_Type 1,247,6/6/2018,Online,115,Canceled
INN00319,2,0,2,3,Meal Plan 1,Room_Type 4,189,7/17/2018,Online,99.45,Not_Canceled
INN00320,2,0,0,2,Meal Plan 2,Room_Type 1,320,8/18/2018,Online,115,Canceled
INN00321,3,0,1,2,Meal Plan 1,Room_Type 4,27,2/22/2018,Online,130,Not_Canceled
INN00322,1,0,1,0,Meal Plan 1,Room_Type 1,51,5/22/2018,Corporate,65,Not_Canceled
INN00323,2,0,0,2,Meal Plan 1,Room_Type 1,245,6/17/2018,Online,75,Canceled
INN00324,2,1,1,2,Meal Plan 1,Room_Type 1,52,7/8/2018,Online,132.9,Canceled
INN00325,1,0,2,0,Meal Plan 1,Room_Type 1,13,10/18/2017,Online,120,Not_Canceled
INN00326,2,0,0,2,Not Selected,Room_Type 1,46,11/11/2018,Online,79.2,Canceled
INN00327,3,0,2,1,Meal Plan 1,Room_Type 4,84,8/28/2018,Online,159.3,Canceled
INN00328,1,0,0,2,Meal Plan 1,Room_Type 1,188,6/15/2018,Online,130,Canceled
INN00329,2,0,0,3,Meal Plan 1,Room_Type 1,19,10/6/2017,Offline,90,Not_Canceled
INN00330,2,0,0,2,Meal Plan 1,Room_Type 4,67,5/27/2018,Online,140.4,Not_Canceled
INN00331,2,0,0,1,Meal Plan 1,Room_Type 1,0,8/11/2017,Online,75,Not_Canceled
INN00332,2,0,0,2,Meal Plan 2,Room_Type 1,273,7/17/2017,Online,109,Canceled
INN00333,2,0,2,1,Meal Plan 2,Room_Type 1,110,7/25/2017,Online,94.5,Canceled
INN00334,1,0,0,1,Meal Plan 1,Room_Type 1,0,12/15/2017,Corporate,75,Not_Canceled
INN00335,2,0,1,2,Meal Plan 1,Room_Type 4,32,10/23/2017,Offline,75,Not_Canceled
INN00336,2,0,2,1,Meal Plan 1,Room_Type 1,282,10/10/2017,Offline,76.67,Not_Canceled
INN00337,2,0,2,2,Meal Plan 1,Room_Type 1,38,10/2/2018,Online,126,Not_Canceled
INN00338,2,0,1,1,Not Selected,Room_Type 1,175,7/23/2018,Online,85.5,Not_Canceled
INN00339,2,0,0,3,Meal Plan 1,Room_Type 4,143,8/18/2018,Online,140.7,Canceled
INN00340,2,0,2,2,Meal Plan 1,Room_Type 4,127,6/26/2018,Online,103.7,Not_Canceled
INN00341,1,0,0,1,Meal Plan 1,Room_Type 1,0,9/8/2017,Online,142,Not_Canceled
INN00342,2,1,2,5,Meal Plan 1,Room_Type 1,95,12/21/2018,Online,103.7,Not_Canceled
INN00343,1,0,1,2,Meal Plan 1,Room_Type 1,118,6/6/2018,Offline,110,Not_Canceled
INN00344,2,0,0,3,Meal Plan 1,Room_Type 1,45,11/10/2018,Offline,75,Not_Canceled
INN00345,3,0,1,1,Meal Plan 1,Room_Type 4,69,7/25/2018,Online,137.7,Not_Canceled
INN00346,2,0,0,1,Not Selected,Room_Type 1,57,9/7/2018,Online,87.3,Not_Canceled
INN00347,1,0,0,2,Meal Plan 1,Room_Type 1,5,8/24/2018,Complementary,0,Not_Canceled
INN00348,2,0,0,2,Meal Plan 2,Room_Type 1,39,8/14/2017,Offline,101.5,Not_Canceled
INN00349,2,0,0,1,Meal Plan 1,Room_Type 1,0,2/24/2018,Online,97,Not_Canceled
INN00350,3,0,1,1,Meal Plan 1,Room_Type 4,89,8/15/2018,Online,150.3,Not_Canceled
INN00351,2,0,0,4,Meal Plan 1,Room_Type 1,85,3/29/2018,Online,82.45,Not_Canceled
INN00352,1,0,0,1,Meal Plan 1,Room_Type 4,4,7/1/2018,Corporate,103,Not_Canceled
INN00353,1,0,2,6,Meal Plan 1,Room_Type 1,11,7/5/2018,Online,145,Canceled
INN00354,1,0,1,1,Meal Plan 1,Room_Type 1,12,7/11/2018,Online,145,Not_Canceled
INN00355,2,0,2,2,Meal Plan 1,Room_Type 4,77,5/14/2018,Online,134.85,Not_Canceled
INN00356,2,1,1,1,Meal Plan 1,Room_Type 6,14,10/22/2018,Online,168.25,Not_Canceled
INN00357,1,0,2,1,Meal Plan 1,Room_Type 1,1,2/28/2018,Online,60,Canceled
INN00358,2,0,1,3,Meal Plan 1,Room_Type 1,133,6/13/2018,Offline,76,Not_Canceled
INN00359,2,0,1,2,Meal Plan 1,Room_Type 1,3,8/10/2017,Offline,63.5,Not_Canceled
INN00360,2,0,2,0,Meal Plan 1,Room_Type 1,19,9/18/2018,Offline,95,Not_Canceled
INN00361,2,0,2,2,Meal Plan 1,Room_Type 4,86,9/3/2018,Offline,90.95,Not_Canceled
INN00362,2,0,0,2,Meal Plan 1,Room_Type 1,23,10/16/2017,Online,98.4,Not_Canceled
INN00363,2,0,0,1,Meal Plan 1,Room_Type 1,65,9/22/2018,Online,135.9,Not_Canceled
INN00364,2,0,0,2,Meal Plan 1,Room_Type 4,1,11/16/2018,Online,130,Not_Canceled
INN00365,2,0,0,1,Meal Plan 1,Room_Type 4,66,11/19/2017,Online,81.9,Not_Canceled
INN00366,3,0,1,4,Meal Plan 1,Room_Type 1,50,2/22/2018,Online,78.85,Not_Canceled
INN00367,2,0,2,3,Meal Plan 2,Room_Type 1,87,6/26/2018,Online,141.3,Canceled
INN00368,2,0,1,1,Meal Plan 1,Room_Type 1,159,4/9/2018,Offline,70,Not_Canceled
INN00369,2,0,2,3,Meal Plan 2,Room_Type 1,39,8/13/2018,Online,170.1,Not_Canceled
INN00370,2,0,2,0,Meal Plan 2,Room_Type 1,386,10/23/2018,Online,115,Canceled
INN00371,2,2,0,5,Meal Plan 1,Room_Type 6,22,12/29/2017,Online,199,Not_Canceled
INN00372,2,0,2,2,Meal Plan 1,Room_Type 4,102,7/10/2018,Offline,82.45,Not_Canceled
INN00373,4,0,0,3,Meal Plan 1,Room_Type 7,86,10/20/2018,Online,192.86,Not_Canceled
INN00374,2,0,2,2,Meal Plan 1,Room_Type 1,56,9/25/2017,Offline,185,Not_Canceled
INN00375,2,0,2,6,Meal Plan 1,Room_Type 1,36,12/10/2018,Online,68.07,Not_Canceled
INN00376,2,0,0,3,Meal Plan 1,Room_Type 1,50,10/4/2018,Online,118.8,Not_Canceled
INN00377,2,0,0,2,Meal Plan 1,Room_Type 4,115,10/27/2018,Online,104.4,Canceled
INN00378,1,0,0,1,Meal Plan 1,Room_Type 1,0,3/23/2018,Corporate,65,Not_Canceled
INN00379,2,0,1,3,Not Selected,Room_Type 1,35,3/3/2018,Online,71.1,Canceled
INN00380,2,0,2,1,Meal Plan 1,Room_Type 1,17,5/21/2018,Offline,95,Not_Canceled
INN00381,2,0,4,11,Meal Plan 1,Room_Type 4,237,9/13/2018,Online,116.62,Canceled
INN00382,2,0,0,4,Meal Plan 1,Room_Type 1,125,9/7/2018,Online,136,Not_Canceled
INN00383,2,2,2,2,Meal Plan 1,Room_Type 6,32,12/2/2018,Online,147.9,Canceled
INN00384,2,0,2,0,Not Selected,Room_Type 1,5,9/18/2018,Offline,123.7,Not_Canceled
INN00385,2,0,2,1,Meal Plan 1,Room_Type 1,91,6/19/2018,Online,135.9,Canceled
INN00386,2,0,0,2,Meal Plan 2,Room_Type 1,102,10/16/2017,Offline,109,Not_Canceled
INN00387,3,0,2,1,Meal Plan 1,Room_Type 4,9,3/20/2018,Online,186,Not_Canceled
INN00388,3,0,1,3,Meal Plan 1,Room_Type 4,155,12/26/2018,Online,115.6,Canceled
INN00389,2,2,0,1,Meal Plan 1,Room_Type 6,0,5/14/2018,Online,221,Canceled
INN00390,1,0,0,3,Meal Plan 1,Room_Type 1,11,9/15/2017,Corporate,65,Not_Canceled
INN00391,1,0,0,1,Meal Plan 1,Room_Type 1,0,2/19/2018,Corporate,80,Not_Canceled
INN00392,2,1,1,4,Meal Plan 1,Room_Type 1,86,3/23/2018,Offline,73.83,Not_Canceled
INN00393,1,0,0,1,Meal Plan 1,Room_Type 1,18,10/18/2018,Corporate,67,Not_Canceled
INN00394,2,0,0,2,Meal Plan 1,Room_Type 1,58,3/4/2018,Online,80.3,Not_Canceled
INN00395,2,0,2,1,Not Selected,Room_Type 1,54,4/30/2018,Offline,85,Not_Canceled
INN00396,2,1,2,3,Meal Plan 1,Room_Type 1,25,7/23/2018,Online,152.1,Canceled
INN00397,2,0,0,2,Meal Plan 1,Room_Type 1,107,9/9/2017,Online,89.25,Not_Canceled
INN00398,1,0,0,4,Meal Plan 2,Room_Type 1,100,9/28/2018,Offline,110,Not_Canceled
INN00399,2,0,1,2,Meal Plan 1,Room_Type 1,273,5/13/2018,Online,95,Canceled
INN00400,2,0,0,1,Not Selected,Room_Type 1,29,3/18/2018,Online,79,Not_Canceled
INN00401,2,0,0,1,Meal Plan 1,Room_Type 1,221,8/12/2018,Online,80,Canceled
INN00402,2,0,2,2,Meal Plan 1,Room_Type 1,213,10/1/2018,Online,102.85,Canceled
INN00403,2,0,1,2,Meal Plan 1,Room_Type 1,198,9/9/2018,Online,90,Canceled
INN00404,2,0,1,2,Meal Plan 1,Room_Type 2,81,1/29/2018,Online,62.37,Not_Canceled
INN00405,2,0,0,1,Not Selected,Room_Type 1,23,4/8/2018,Online,98,Not_Canceled
INN00406,2,0,0,3,Meal Plan 1,Room_Type 1,26,9/17/2017,Online,117.67,Canceled
INN00407,2,0,2,1,Meal Plan 1,Room_Type 1,20,6/18/2018,Online,141,Not_Canceled
INN00408,2,1,1,3,Meal Plan 1,Room_Type 6,124,12/26/2018,Online,156.61,Canceled
INN00409,3,0,0,3,Meal Plan 1,Room_Type 4,85,8/3/2018,Online,152.1,Canceled
INN00410,2,0,0,1,Meal Plan 1,Room_Type 1,167,8/6/2018,Online,105.3,Canceled
INN00411,2,0,1,3,Meal Plan 1,Room_Type 1,71,5/30/2018,Online,119.85,Not_Canceled
INN00412,2,0,0,2,Meal Plan 1,Room_Type 1,48,11/4/2018,Online,97.2,Not_Canceled
INN00413,1,0,0,1,Not Selected,Room_Type 1,37,5/13/2018,Online,116.1,Not_Canceled
INN00414,3,0,2,2,Meal Plan 1,Room_Type 4,76,5/29/2018,Online,150.45,Canceled
INN00415,1,0,0,1,Meal Plan 1,Room_Type 1,13,1/20/2018,Offline,71,Not_Canceled
INN00416,1,0,1,0,Meal Plan 1,Room_Type 1,3,6/27/2018,Complementary,0,Not_Canceled
INN00417,2,0,1,2,Meal Plan 1,Room_Type 4,75,12/7/2017,Offline,60,Not_Canceled
INN00418,1,0,0,1,Meal Plan 1,Room_Type 1,5,4/5/2018,Corporate,89,Not_Canceled
INN00419,2,0,2,0,Meal Plan 2,Room_Type 1,386,10/23/2018,Online,115,Canceled
INN00420,2,0,1,1,Meal Plan 1,Room_Type 1,180,5/2/2018,Offline,100,Not_Canceled
INN00421,2,0,1,3,Not Selected,Room_Type 1,122,11/14/2018,Online,75.9,Canceled
INN00422,2,0,1,2,Meal Plan 1,Room_Type 1,224,10/2/2017,Offline,65,Not_Canceled
INN00423,2,0,2,2,Meal Plan 1,Room_Type 1,24,5/29/2018,Online,104.55,Not_Canceled
INN00424,1,0,2,2,Meal Plan 1,Room_Type 1,162,10/14/2018,Online,115,Canceled
INN00425,3,0,1,1,Meal Plan 1,Room_Type 4,25,7/2/2018,Online,187,Canceled
INN00426,1,0,0,1,Meal Plan 1,Room_Type 1,1,8/4/2018,Online,115,Not_Canceled
INN00427,2,0,0,4,Not Selected,Room_Type 1,236,9/27/2018,Online,84.43,Canceled
INN00428,2,0,2,3,Meal Plan 1,Room_Type 1,120,4/8/2018,Online,90.95,Canceled
INN00429,2,0,1,3,Meal Plan 2,Room_Type 4,12,3/24/2018,Online,208,Not_Canceled
INN00430,2,0,2,4,Meal Plan 1,Room_Type 1,224,9/3/2018,Online,97.18,Canceled
INN00431,1,0,0,4,Meal Plan 2,Room_Type 1,33,10/21/2017,Offline,79.11,Not_Canceled
INN00432,2,0,0,2,Meal Plan 1,Room_Type 1,24,5/13/2018,Complementary,0,Not_Canceled
INN00433,2,0,0,1,Meal Plan 1,Room_Type 4,22,9/8/2017,Online,120,Not_Canceled
INN00434,2,0,0,3,Meal Plan 1,Room_Type 1,10,10/20/2017,Online,126,Not_Canceled
INN00435,2,0,0,2,Meal Plan 1,Room_Type 1,15,2/16/2018,Online,91,Canceled
INN00436,2,0,0,5,Meal Plan 2,Room_Type 1,230,9/6/2018,Online,137,Canceled
INN00437,2,0,0,4,Meal Plan 1,Room_Type 1,54,3/16/2018,Offline,67.32,Not_Canceled
INN00438,2,0,0,1,Meal Plan 1,Room_Type 1,45,10/23/2017,Online,81.62,Not_Canceled
INN00439,3,0,1,3,Meal Plan 2,Room_Type 4,63,10/24/2018,Online,123.66,Not_Canceled
INN00440,2,0,2,1,Not Selected,Room_Type 1,166,8/6/2018,Online,94.5,Not_Canceled
INN00441,2,0,1,4,Meal Plan 1,Room_Type 1,148,8/22/2018,Online,96.3,Canceled
INN00442,2,0,2,1,Meal Plan 1,Room_Type 1,136,8/13/2018,Online,88.01,Not_Canceled
INN00443,2,0,1,3,Meal Plan 1,Room_Type 1,37,3/10/2018,Online,81.9,Not_Canceled
INN00444,2,0,0,4,Meal Plan 1,Room_Type 1,66,5/11/2018,Online,119.85,Not_Canceled
INN00445,1,0,0,1,Meal Plan 1,Room_Type 1,11,10/23/2017,Offline,83.5,Not_Canceled
INN00446,1,0,0,1,Meal Plan 1,Room_Type 1,1,4/1/2018,Corporate,67,Not_Canceled
INN00447,2,0,2,2,Meal Plan 1,Room_Type 4,7,6/19/2018,Online,156,Not_Canceled
INN00448,2,0,0,1,Meal Plan 1,Room_Type 1,43,10/13/2017,Offline,85,Not_Canceled
INN00449,2,0,3,5,Meal Plan 1,Room_Type 4,5,4/4/2018,Online,126.75,Canceled
INN00450,2,0,1,1,Meal Plan 2,Room_Type 1,247,6/6/2018,Online,115,Canceled
INN00451,2,0,2,1,Not Selected,Room_Type 1,24,10/16/2018,Online,107.1,Canceled
INN00452,1,0,0,1,Meal Plan 1,Room_Type 1,53,10/14/2018,Offline,120,Not_Canceled
INN00453,2,0,2,1,Meal Plan 1,Room_Type 1,52,11/19/2018,Online,93.6,Not_Canceled
INN00454,2,0,0,1,Meal Plan 1,Room_Type 1,56,6/8/2018,Offline,120,Not_Canceled
INN00455,1,0,0,1,Meal Plan 1,Room_Type 1,12,6/8/2018,Offline,90,Not_Canceled
INN00456,2,0,0,5,Meal Plan 1,Room_Type 1,230,9/6/2018,Online,137,Canceled
INN00457,2,1,1,3,Meal Plan 1,Room_Type 1,92,10/31/2018,Online,106.43,Canceled
INN00458,1,0,0,3,Not Selected,Room_Type 1,2,5/31/2018,Online,87.78,Not_Canceled
INN00459,2,0,0,2,Meal Plan 2,Room_Type 1,74,9/18/2017,Offline,101.5,Not_Canceled
INN00460,2,0,0,1,Not Selected,Room_Type 1,82,6/23/2018,Online,85.5,Canceled
INN00461,1,0,0,3,Meal Plan 1,Room_Type 1,37,10/13/2018,Offline,95,Not_Canceled
INN00462,2,0,2,2,Meal Plan 1,Room_Type 4,147,7/1/2018,Online,103.7,Not_Canceled
INN00463,1,0,0,1,Meal Plan 1,Room_Type 1,2,8/26/2017,Corporate,65,Not_Canceled
INN00464,2,0,2,6,Meal Plan 1,Room_Type 1,166,8/18/2018,Online,100.12,Canceled
INN00465,2,0,1,3,Meal Plan 2,Room_Type 1,28,4/11/2018,Online,156.25,Not_Canceled
INN00466,2,0,1,2,Meal Plan 2,Room_Type 1,309,5/13/2018,Online,101,Canceled
